_NAME_;_PRICE_;_CATEGORY_;_IMAGE_;_ATTRIBUTES_;_MODEL_;_META_DESCRIPTION_; _META_TITLE_
Газовая колонка Оазис Glass 20 BG абстр на жёл фон;14540;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/5574_big.jpg;"Характеристики|Ширина|34 см
Характеристики|Глубина|14 см
Характеристики|Высота|59 см
Характеристики|Вес|9.2 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Расход природного газа|2 м³/ч
Характеристики|Управление|механическое
Характеристики|Страна производитель|Китай
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-A5286;Купить Газовая колонка Оазис Glass 20 BG абстр на жёл фон в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Оазис Glass 20 BG абстр на жёл фон купить в Пензе в магазине «Техресурс»
Газовая колонка Mizudo 2-11ММ (11 л. белая);22930;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6351_big.png;"Характеристики|Ширина|32 см
Характеристики|Глубина|21.4 см
Характеристики|Высота|58 см
Характеристики|Вес|11.5 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Диаметр дымохода|110 мм
Характеристики|Расход природного газа|2.33 м³/ч
Характеристики|Управление|механическое
Характеристики|Мощность|22 кВт
Характеристики|Страна производитель|Китай
Характеристики|Производительность|11 л/мин
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ02420;Купить Газовая колонка Mizudo 2-11ММ (11 л. белая) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Mizudo 2-11ММ (11 л. белая) купить в Пензе в магазине «Техресурс»
Газовая колонка Zanussi GWH 10 Fonte (белая);13990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6904_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|18.9 см
Характеристики|Высота|55 см
Характеристики|Вес|8.2 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|18.5 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Материал теплообменника|медь
Характеристики|Материал корпуса|эмалированная сталь
Характеристики|Индикация включения|есть
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|110 мм
Характеристики|Термометр|есть
";KSO-УУУУ02444;Купить Газовая колонка Zanussi GWH 10 Fonte (белая) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Zanussi GWH 10 Fonte (белая) купить в Пензе в магазине «Техресурс»
Газовая колонка Zanussi GWH 10 Fonte Glass Lime (лайм);13990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/12887_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|19.1 см
Характеристики|Высота|55 см
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|18.5 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Установка|вертикальная
Характеристики|Управление|электронное
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ02476;Купить Газовая колонка Zanussi GWH 10 Fonte Glass Lime (лайм) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Zanussi GWH 10 Fonte Glass Lime (лайм) купить в Пензе в магазине «Техресурс»
Газовая колонка Zanussi GWH 10 Rivo;12990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6956_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|18.9 см
Характеристики|Высота|55 см
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ02478;Купить Газовая колонка Zanussi GWH 10 Rivo в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Zanussi GWH 10 Rivo купить в Пензе в магазине «Техресурс»
Газовая колонка Оазис Glass 20 VG водопад во всю панель;14540;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/5568_big.jpeg;"Характеристики|Ширина|34 см
Характеристики|Глубина|14 см
Характеристики|Высота|59 см
Характеристики|Вес|9.2 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Расход природного газа|2 м³/ч
Характеристики|Управление|механическое
Характеристики|Страна производитель|Китай
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-A943;Купить Газовая колонка Оазис Glass 20 VG водопад во всю панель в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Оазис Glass 20 VG водопад во всю панель купить в Пензе в магазине «Техресурс»
Газовая колонка Нева- 4511Е;18590;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/12391_big.jpg;"Характеристики|Ширина|32.8 см
Характеристики|Глубина|21 см
Характеристики|Высота|55 см
Характеристики|Вес|10 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|22 кВт
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|11 л/мин
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
";KSO-TT005758;Купить Газовая колонка Нева- 4511Е в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Нева- 4511Е купить в Пензе в магазине «Техресурс»
Газовая колонка Таганрог ВПГ-10 DA с бл питан;11980;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/7808_big.jpg;"Характеристики|Ширина|35 см
Характеристики|Глубина|19 см
Характеристики|Высота|62 см
Характеристики|Вес|10.5 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Установка|вертикальная
Характеристики|Подводка|нижняя
Характеристики|Газ-контроль|есть
Характеристики|Термометр|есть
";KSO-TT007075;Купить Газовая колонка Таганрог ВПГ-10 DA с бл питан в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Таганрог ВПГ-10 DA с бл питан купить в Пензе в магазине «Техресурс»
Газовая колонка Оазис Glass 20 RG чёрн абстракция;14540;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/5571_big.jpg;"Характеристики|Ширина|34 см
Характеристики|Глубина|14 см
Характеристики|Высота|59 см
Характеристики|Вес|9.2 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Расход природного газа|2 м³/ч
Характеристики|Управление|механическое
Характеристики|Страна производитель|Китай
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-A942;Купить Газовая колонка Оазис Glass 20 RG чёрн абстракция в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Оазис Glass 20 RG чёрн абстракция купить в Пензе в магазине «Техресурс»
Газовая колонка Оазис Glass 20 SG (Водяной цветок);14540;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/5570_big.jpg;"Характеристики|Ширина|34 см
Характеристики|Глубина|14 см
Характеристики|Высота|59 см
Характеристики|Вес|9.2 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Расход природного газа|2 м³/ч
Характеристики|Управление|механическое
Характеристики|Страна производитель|Китай
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-TT005491;Купить Газовая колонка Оазис Glass 20 SG (Водяной цветок) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Оазис Glass 20 SG (Водяной цветок) купить в Пензе в магазине «Техресурс»
Газовая колонка  Оазис  16 сер;12690;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6932_big.jpg;"Характеристики|Ширина|32 см
Характеристики|Глубина|14.5 см
Характеристики|Высота|52 см
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|16 кВт
Характеристики|Установка|вертикальная
Характеристики|Производительность|8 л/мин
Характеристики|Подводка|нижняя
Характеристики|Газ-контроль|есть
";KSO-A930;Купить Газовая колонка  Оазис  16 сер в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка  Оазис  16 сер купить в Пензе в магазине «Техресурс»
Газовая колонка Лемакс Альфа Евро 20;16660;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6981_big.jpeg;"Характеристики|Ширина|32.5 см
Характеристики|Глубина|19 см
Характеристики|Высота|65 см
Характеристики|Вес|8 кг
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|КПД|84 %
Характеристики|Расход природного газа|2.32 м³/ч
Характеристики|Производительность|10 л/мин
Характеристики|Диаметр дымохода|110 мм
";KSO-TTTT0034;Купить Газовая колонка Лемакс Альфа Евро 20 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Лемакс Альфа Евро 20 купить в Пензе в магазине «Техресурс»
Газовая колонка  Дон  JSD-20 EWT ( эконом );11500;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/7815_big.jpg;"Характеристики|Ширина|34 см
Характеристики|Глубина|14.5 см
Характеристики|Высота|59 см
Характеристики|Вес|7.4 кг
Характеристики|Камера сгорания|открытая
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|115 мм
Характеристики|КПД|84 %
Характеристики|Расход природного газа|2.2 м³/ч
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Диаметр дымохода|115 мм
";KSO-TTTT0033;Купить Газовая колонка  Дон  JSD-20 EWT ( эконом ) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка  Дон  JSD-20 EWT ( эконом ) купить в Пензе в магазине «Техресурс»
Газовая колонка ВПГ Vatti LR20-JES 10 л.;16990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/7789_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|18 см
Характеристики|Высота|55 см
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Тепловая мощность|18 кВт
Характеристики|Диаметр дымохода|114 мм
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Терморегулятор|есть
Характеристики|Диаметр дымохода|114 мм
";KSO-УУУУ01202;Купить Газовая колонка ВПГ Vatti LR20-JES 10 л. в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка ВПГ Vatti LR20-JES 10 л. купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз стандарт 10л. XD бел N;10840;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6469_big.jpeg;"Характеристики|Ширина|34.5 см
Характеристики|Глубина|18.6 см
Характеристики|Высота|60 см
Характеристики|Способ установки|настенный
Характеристики|Тип розжига|электроподжиг
Характеристики|Управление|механическое
Характеристики|Мощность|20 кВт
Характеристики|Страна производитель|Китай
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
";KSO-УУУУ02036;Купить Газовая колонка Ларгаз стандарт 10л. XD бел N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз стандарт 10л. XD бел N купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз стандарт 10л. XD зол N;11240;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6856_big.png;"Характеристики|Ширина|34.5 см
Характеристики|Глубина|18.6 см
Характеристики|Высота|60 см
Характеристики|Вес|10 кг
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
";KSO-УУУУ02037;Купить Газовая колонка Ларгаз стандарт 10л. XD зол N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз стандарт 10л. XD зол N купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз стандарт ТУРБО 10л. XD N (труба в комплекте);16530;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6859_big.jpeg;"Характеристики|Ширина|34 см
Характеристики|Глубина|15.7 см
Характеристики|Высота|59 см
Характеристики|Вес|11.2 кг
Характеристики|Тепловая мощность|20 кВт
Характеристики|Страна производитель|Китай
Характеристики|Производительность|10 л/мин
";KSO-УУУУ02041;Купить Газовая колонка Ларгаз стандарт ТУРБО 10л. XD N (труба в комплекте) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз стандарт ТУРБО 10л. XD N (труба в комплекте) купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз декор ВОДОПАД 10л. XD N;11630;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/7371_big.jpeg;"Характеристики|Ширина|40 см
Характеристики|Глубина|20.8 см
Характеристики|Высота|40.3 см
Характеристики|Вес|10.5 кг
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
";KSO-УУУУ02042;Купить Газовая колонка Ларгаз декор ВОДОПАД 10л. XD N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз декор ВОДОПАД 10л. XD N купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз декор Зима 10л. XD N;11630;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/7372_big.jpeg;"Характеристики|Ширина|40 см
Характеристики|Глубина|20.8 см
Характеристики|Высота|40.3 см
Характеристики|Вес|10.5 кг
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
";KSO-УУУУ02044;Купить Газовая колонка Ларгаз декор Зима 10л. XD N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз декор Зима 10л. XD N купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз декор Лето 10л. XD N;11630;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/7373_big.jpeg;"Характеристики|Ширина|40 см
Характеристики|Глубина|20.8 см
Характеристики|Высота|40.3 см
Характеристики|Вес|10.5 кг
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
";KSO-УУУУ02045;Купить Газовая колонка Ларгаз декор Лето 10л. XD N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз декор Лето 10л. XD N купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз декор Пальма 10л. XD N;11630;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6381_big.jpg;"Характеристики|Ширина|40 см
Характеристики|Высота|70.3 см
Характеристики|Вес|10.5 кг
Характеристики|Мощность|18 кВт
Характеристики|Страна производитель|Китай
Характеристики|Производительность|10 л/мин
";KSO-УУУУ02046;Купить Газовая колонка Ларгаз декор Пальма 10л. XD N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз декор Пальма 10л. XD N купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз декор Ромашка 10л. XD N;11630;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6382_big.jpg;"Характеристики|Ширина|40 см
Характеристики|Высота|70.3 см
Характеристики|Вес|10.5 кг
Характеристики|Мощность|18 кВт
Характеристики|Страна производитель|Китай
Характеристики|Производительность|10 л/мин
";KSO-УУУУ02047;Купить Газовая колонка Ларгаз декор Ромашка 10л. XD N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз декор Ромашка 10л. XD N купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз декор Сказка 10л. XD N;11630;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/7374_big.png;"Характеристики|Ширина|40 см
Характеристики|Глубина|20.8 см
Характеристики|Высота|40.3 см
Характеристики|Вес|10.5 кг
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
";KSO-УУУУ02048;Купить Газовая колонка Ларгаз декор Сказка 10л. XD N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз декор Сказка 10л. XD N купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз декор ТАДЖ МАХАЛ 10л. XD N;11630;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6384_big.jpg;"";KSO-УУУУ02049;Купить Газовая колонка Ларгаз декор ТАДЖ МАХАЛ 10л. XD N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз декор ТАДЖ МАХАЛ 10л. XD N купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз декор ЦВЕТЫ 10л. XD N;11630;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6383_big.jpg;"Характеристики|Ширина|40 см
Характеристики|Высота|70.3 см
Характеристики|Мощность|18 кВт
Характеристики|Страна производитель|Китай
Характеристики|Производительность|10 л/мин
";KSO-УУУУ02050;Купить Газовая колонка Ларгаз декор ЦВЕТЫ 10л. XD N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз декор ЦВЕТЫ 10л. XD N купить в Пензе в магазине «Техресурс»
Газовая колонка Ларгаз стандарт 5л. XD бел. без дым. N;8720;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6858_big.jpeg;"Характеристики|Ширина|30 см
Характеристики|Глубина|13 см
Характеристики|Высота|44 см
Характеристики|Производительность|5 л/мин
Характеристики|Подводка|нижняя
";KSO-УУУУ02051;Купить Газовая колонка Ларгаз стандарт 5л. XD бел. без дым. N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ларгаз стандарт 5л. XD бел. без дым. N купить в Пензе в магазине «Техресурс»
Газовая колонка Ладогаз 11 PL-01;20990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6896_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|22 см
Характеристики|Высота|62 см
Характеристики|Тепловая мощность|17 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Расход природного газа|1.52 м³/ч
Характеристики|Производительность|11 л/мин
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ02074;Купить Газовая колонка Ладогаз 11 PL-01 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ладогаз 11 PL-01 купить в Пензе в магазине «Техресурс»
Газовая колонка Mizudo 2-14ММ (14 л. белая);27080;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6874_big.jpg;"Характеристики|Ширина|38 см
Характеристики|Глубина|24.5 см
Характеристики|Высота|62 см
Характеристики|Вес|13.6 кг
Характеристики|Тепловая мощность|28 кВт
Характеристики|КПД|88 %
Характеристики|Расход природного газа|2.96 м³/ч
Характеристики|Производительность|14 л/мин
";KSO-УУУУ02236;Купить Газовая колонка Mizudo 2-14ММ (14 л. белая) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Mizudo 2-14ММ (14 л. белая) купить в Пензе в магазине «Техресурс»
Газовая колонка Electrolux GWH 10 NanoPlus 2.0;16190;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6922_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|19 см
Характеристики|Высота|55 см
Характеристики|Вес|8.1 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ01467;Купить Газовая колонка Electrolux GWH 10 NanoPlus 2.0 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Electrolux GWH 10 NanoPlus 2.0 купить в Пензе в магазине «Техресурс»
Газовая колонка Таганрог ВПГ-12 DA с бл питан;14020;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/8254_big.png;"Характеристики|Ширина|35 см
Характеристики|Глубина|19 см
Характеристики|Высота|62 см
Характеристики|Вес|10.6 кг
Характеристики|Тепловая мощность|24 кВт
Характеристики|Расход природного газа|2.4 м³/ч
Характеристики|Производительность|12 л/мин
";KSO-УУУУ00518;Купить Газовая колонка Таганрог ВПГ-12 DA с бл питан в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Таганрог ВПГ-12 DA с бл питан купить в Пензе в магазине «Техресурс»
Газовая колонка  Оазис  B-12W б/дымохода;12690;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6365_big.jpg;"Характеристики|Ширина|29 см
Характеристики|Глубина|12 см
Характеристики|Высота|37 см
Характеристики|Вес|4.2 кг
Характеристики|Камера сгорания|закрытая
Характеристики|Управление|механическое
Характеристики|Мощность|11 кВт
Характеристики|Страна производитель|Китай
Характеристики|Производительность|5 л/мин
";KSO-TT006995;Купить Газовая колонка  Оазис  B-12W б/дымохода в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка  Оазис  B-12W б/дымохода купить в Пензе в магазине «Техресурс»
Газовая колонка  Оазис  24 бел;12830;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6356_big.jpeg;"Характеристики|Ширина|38 см
Характеристики|Глубина|24 см
Характеристики|Высота|71 см
Характеристики|Вес|13.8 кг
Характеристики|Тип розжига|электронный розжиг
Характеристики|Управление|механическое
Характеристики|Мощность|24 кВт
Характеристики|Страна производитель|Китай
Характеристики|Производительность|12 л/мин
Характеристики|Дисплей|есть
";KSO-A933;Купить Газовая колонка  Оазис  24 бел в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка  Оазис  24 бел купить в Пензе в магазине «Техресурс»
Газовая колонка EDISSON H 20 D;11630;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/13856_big.jpg;"Характеристики|Ширина|34 см
Характеристики|Глубина|14 см
Характеристики|Высота|59 см
Характеристики|Вес|7.7 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
";KSO-УУУУ00218;Купить Газовая колонка EDISSON H 20 D в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка EDISSON H 20 D купить в Пензе в магазине «Техресурс»
Газовая колонка Bosch  WRD 10-2 G23;26990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6890_big.jpg;"Характеристики|Ширина|31 см
Характеристики|Глубина|22 см
Характеристики|Высота|58 см
Характеристики|Вес|11.5 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|17.4 кВт
Характеристики|Установка|вертикальная
Характеристики|Индикация включения|есть
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Термометр|есть
";KSO-УУУУ01561;Купить Газовая колонка Bosch  WRD 10-2 G23 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Bosch  WRD 10-2 G23 купить в Пензе в магазине «Техресурс»
Газовая колонка  Дон  JSD-20 EGFT waterfal ( водопад );14990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6602_big.jpg;"Характеристики|Ширина|30 см
Характеристики|Глубина|14.5 см
Характеристики|Высота|59 см
Характеристики|Вес|9.4 кг
Характеристики|Камера сгорания|открытая
Характеристики|Расход природного газа|2.2 м³/ч
Характеристики|Тип розжига|автоматический электроподжиг
Характеристики|Мощность|20 кВт
Характеристики|Страна производитель|Россия
Характеристики|Производительность|10 л/мин
";KSO-TTTT0494;Купить Газовая колонка  Дон  JSD-20 EGFT waterfal ( водопад ) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка  Дон  JSD-20 EGFT waterfal ( водопад ) купить в Пензе в магазине «Техресурс»
