_NAME_;_PRICE_;_CATEGORY_;_IMAGE_;_ATTRIBUTES_;_MODEL_;_META_DESCRIPTION_; _META_TITLE_
Циркуляционный насос GRS 25/4 Pumpman;5320;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7125_big.jpg;"Характеристики|Напряжение|220 В
Характеристики|Материал корпуса|чугун
Характеристики|Производительность|3000 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Напряжение|220 В
Характеристики|Потребляемая мощность|85 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
Характеристики|Производительность|3000 л/час
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|85 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
";KSO-УУУУ01217;Купить Циркуляционный насос GRS 25/4 Pumpman в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос GRS 25/4 Pumpman купить в Пензе в магазине «Техресурс»
Циркуляционный насос GRS 25/6 Pumpman;5690;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7667_big.jpg;"Характеристики|Ширина|12.5 см
Характеристики|Глубина|13 см
Характеристики|Высота|18 см
Характеристики|Напряжение|220 В
Характеристики|Материал корпуса|чугун
Характеристики|Мощность|100 Вт
Характеристики|Производительность|3300 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Монтажная длина|180 мм
Характеристики|Напряжение|220 В
Характеристики|Тип ротора|мокрый
Характеристики|Производительность|3300 л/час
Характеристики|Монтажная длина|180 мм
Характеристики|Тип ротора|мокрый
";KSO-УУУУ01218;Купить Циркуляционный насос GRS 25/6 Pumpman в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос GRS 25/6 Pumpman купить в Пензе в магазине «Техресурс»
Циркуляционный насос GRS 25/8 Pumpman;5960;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7126_big.jpg;"Характеристики|Напряжение|220 В
Характеристики|Материал корпуса|чугун
Характеристики|Производительность|2400 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|8 м
Характеристики|Монтажная длина|180 мм
Характеристики|Напряжение|220 В
Характеристики|Потребляемая мощность|100 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
Характеристики|Производительность|2400 л/час
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|8 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|100 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
";KSO-УУУУ01219;Купить Циркуляционный насос GRS 25/8 Pumpman в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос GRS 25/8 Pumpman купить в Пензе в магазине «Техресурс»
Циркуляционный насос CD 32/6 Оазис;4070;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7104_big.jpg;"Характеристики|Установка|вертикальная, горизонтальная
Характеристики|Напряжение|220/230 В
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Напряжение|220/230 В
Характеристики|Потребляемая мощность|72 Вт
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|72 Вт
";KSO-УУУУ02063;Купить Циркуляционный насос CD 32/6 Оазис в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос CD 32/6 Оазис купить в Пензе в магазине «Техресурс»
Вибрационный насос TVM60-10D;4310;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7253_big.jpg;"Характеристики|Вес|3.4 кг
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220/230 В
Характеристики|Максимальный напор|70 м
Характеристики|Напряжение|220/230 В
Характеристики|Потребляемая мощность|250 Вт
Характеристики|Максимальный напор|70 м
Характеристики|Потребляемая мощность|250 Вт
";KSO-УУУУ01469;Купить Вибрационный насос TVM60-10D в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Вибрационный насос TVM60-10D купить в Пензе в магазине «Техресурс»
Вибрационный насос TVM60-10U;4220;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7254_big.jpg;"Характеристики|Ширина|9.8 см
Характеристики|Глубина|9.8 см
Характеристики|Высота|28.5 см
Характеристики|Вес|3.4 кг
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220/230 В
Характеристики|Максимальный напор|70 м
Характеристики|Напряжение|220/230 В
Характеристики|Потребляемая мощность|250 Вт
Характеристики|Максимальный напор|70 м
Характеристики|Потребляемая мощность|250 Вт
";KSO-УУУУ01470;Купить Вибрационный насос TVM60-10U в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Вибрационный насос TVM60-10U купить в Пензе в магазине «Техресурс»
Дренажный насос GS750N;7450;Насосы;https://www.pogodavdome73.ru/pictures/product/big/8751_big.jpg;"Характеристики|Материал корпуса|пластик
Характеристики|Мощность|750 Вт
Характеристики|Производительность|12600 л/час
Характеристики|Материал корпуса|пластик
Характеристики|Максимальный напор|8 м
Характеристики|Производительность|12600 л/час
Характеристики|Максимальный напор|8 м
";KSO-УУУУ01471;Купить Дренажный насос GS750N в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Дренажный насос GS750N купить в Пензе в магазине «Техресурс»
Дренажный насос GS550;6680;Насосы;https://www.pogodavdome73.ru/pictures/product/big/8750_big.jpg;"Характеристики|Материал корпуса|пластик
Характеристики|Мощность|550 Вт
Характеристики|Производительность|10800 л/час
Характеристики|Материал корпуса|пластик
Характеристики|Максимальный напор|7 м
Характеристики|Производительность|10800 л/час
Характеристики|Максимальный напор|7 м
";KSO-УУУУ01472;Купить Дренажный насос GS550 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Дренажный насос GS550 купить в Пензе в магазине «Техресурс»
Дренажный насос GP550;6150;Насосы;https://www.pogodavdome73.ru/pictures/product/big/8749_big.jpg;"Характеристики|Материал корпуса|пластик
Характеристики|Мощность|550 Вт
Характеристики|Производительность|11400 л/час
Характеристики|Материал корпуса|пластик
Характеристики|Максимальный напор|9 м
Характеристики|Производительность|11400 л/час
Характеристики|Максимальный напор|9 м
";KSO-УУУУ01474;Купить Дренажный насос GP550 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Дренажный насос GP550 купить в Пензе в магазине «Техресурс»
Насосная станция ATJET100 (чугун, 750Вт, Hmax-40м, Qmax-50л/мин, всас 9м, г/а 24л);14000;Насосы;https://www.pogodavdome73.ru/pictures/product/big/8523_big.jpg;"Характеристики|Материал корпуса|чугун/алюминий
Характеристики|Мощность|750 Вт
Характеристики|Материал корпуса|чугун/алюминий
Характеристики|Максимальный напор|40 м
Характеристики|Максимальный напор|40 м
";KSO-УУУУ01475;Купить Насосная станция ATJET100 (чугун, 750Вт, Hmax-40м, Qmax-50л/мин, всас 9м, г/а 24л) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Насосная станция ATJET100 (чугун, 750Вт, Hmax-40м, Qmax-50л/мин, всас 9м, г/а 24л) купить в Пензе в магазине «Техресурс»
Циркуляционный насос Грунфос UPS 32-40;10990;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7141_big.jpg;"Характеристики|Материал корпуса|чугун
Характеристики|Страна производитель|Дания
Характеристики|Производительность|2900 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|3.8 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|45 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
Характеристики|Производительность|2900 л/час
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|3.8 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|45 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
";KSO-A5503;Купить Циркуляционный насос Грунфос UPS 32-40 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос Грунфос UPS 32-40 купить в Пензе в магазине «Техресурс»
Циркуляционный насос WILO-STAR RS30/2;12080;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7148_big.jpg;"Характеристики|Напряжение|220 В
Характеристики|Материал корпуса|чугун
Характеристики|Страна производитель|Германия
Характеристики|Производительность|2000 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|2 м
Характеристики|Монтажная длина|180 мм
Характеристики|Напряжение|220 В
Характеристики|Потребляемая мощность|45 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
Характеристики|Производительность|2000 л/час
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|2 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|45 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
";KSO-А1331;Купить Циркуляционный насос WILO-STAR RS30/2 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос WILO-STAR RS30/2 купить в Пензе в магазине «Техресурс»
Насос для водоснабжения WILO-PW-175ЕА;17780;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7155_big.jpg;"Характеристики|Материал корпуса|чугун
Характеристики|Страна производитель|Германия
Характеристики|Производительность|2100 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Максимальный напор|35 м, 8 м
Характеристики|Принцип действия|центробежный
Характеристики|Производительность|2100 л/час
Характеристики|Максимальный напор|35 м, 8 м
Характеристики|Принцип действия|центробежный
";KSO-А1327;Купить Насос для водоснабжения WILO-PW-175ЕА в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Насос для водоснабжения WILO-PW-175ЕА купить в Пензе в магазине «Техресурс»
Циркуляционный насос GRS 32/4 Pumpman;5710;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7127_big.jpg;"Характеристики|Напряжение|220 В
Характеристики|Материал корпуса|чугун
Характеристики|Производительность|3000 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Напряжение|220 В
Характеристики|Потребляемая мощность|85 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
Характеристики|Производительность|3000 л/час
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|85 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
";KSO-УУУУ00894;Купить Циркуляционный насос GRS 32/4 Pumpman в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос GRS 32/4 Pumpman купить в Пензе в магазине «Техресурс»
Циркуляционный насос GRS 32/6 Pumpman;6120;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7128_big.jpg;"Характеристики|Напряжение|220 В
Характеристики|Материал корпуса|чугун
Характеристики|Производительность|3300 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|6 м
Характеристики|Монтажная длина|180 мм
Характеристики|Напряжение|220 В
Характеристики|Потребляемая мощность|100 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
Характеристики|Производительность|3300 л/час
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|6 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|100 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
";KSO-УУУУ00895;Купить Циркуляционный насос GRS 32/6 Pumpman в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос GRS 32/6 Pumpman купить в Пензе в магазине «Техресурс»
Циркуляционный насос CD 32/2 Оазис;3440;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7105_big.jpg;"Характеристики|Установка|вертикальная, горизонтальная
Характеристики|Напряжение|220/230 В
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Напряжение|220/230 В
Характеристики|Потребляемая мощность|72 Вт
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|72 Вт
";KSO-УУУУ01977;Купить Циркуляционный насос CD 32/2 Оазис в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос CD 32/2 Оазис купить в Пензе в магазине «Техресурс»
Циркуляционный насос CD 32/4 Оазис;4270;Насосы;https://www.pogodavdome73.ru/pictures/product/big/13529_big.jpg;"Характеристики|Материал корпуса|чугун
Характеристики|Производительность|2400 л/час
Характеристики|Материал вала|металлокерамика
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Тип ротора|мокрый
Характеристики|Производительность|2400 л/час
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Тип ротора|мокрый
";KSO-УУУУ01978;Купить Циркуляционный насос CD 32/4 Оазис в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос CD 32/4 Оазис купить в Пензе в магазине «Техресурс»
Циркуляционный насос CR 25/2 Оазис;2580;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7114_big.jpg;"Характеристики|Напряжение|220 В
Характеристики|Материал корпуса|чугун
Характеристики|Производительность|1800 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|2 м
Характеристики|Монтажная длина|180 мм
Характеристики|Напряжение|220 В
Характеристики|Потребляемая мощность|60 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
Характеристики|Производительность|1800 л/час
Характеристики|Количество скоростей|3
Характеристики|Конструкция|одинарный
Характеристики|Максимальный напор|2 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|60 Вт
Характеристики|Принцип действия|центробежный
Характеристики|Тип ротора|мокрый
";KSO-УУУУ01979;Купить Циркуляционный насос CR 25/2 Оазис в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос CR 25/2 Оазис купить в Пензе в магазине «Техресурс»
Циркуляционный насос CD 25/4 Оазис;4080;Насосы;https://www.pogodavdome73.ru/pictures/product/big/7106_big.jpg;"Характеристики|Установка|вертикальная, горизонтальная
Характеристики|Напряжение|220/230 В
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Напряжение|220/230 В
Характеристики|Потребляемая мощность|72 Вт
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|72 Вт
";KSO-УУУУ01987;Купить Циркуляционный насос CD 25/4 Оазис в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос CD 25/4 Оазис купить в Пензе в магазине «Техресурс»
Циркуляционный насос CB 32/6  Alecord;3250;Насосы;https://www.pogodavdome73.ru/pictures/product/big/8062_big.jpeg;"Характеристики|Вес|2.95 кг
Характеристики|Мощность|90 Вт
Характеристики|Производительность|2400 л/час
Характеристики|Межосевое расстояние|180 мм
Характеристики|Максимальный напор|6 м
Характеристики|Производительность|2400 л/час
Характеристики|Максимальный напор|6 м
";KSO-УУУУ05866;Купить Циркуляционный насос CB 32/6  Alecord в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос CB 32/6  Alecord купить в Пензе в магазине «Техресурс»
Циркуляционный насос TRS 25/8 Pumpman;5270;Насосы;https://www.pogodavdome73.ru/pictures/product/big/11762_big.png;"Характеристики|Ширина|12.5 см
Характеристики|Глубина|18 см
Характеристики|Высота|13 см
Характеристики|Вес|3 кг
Характеристики|Материал корпуса|чугун
Характеристики|Производительность|2400 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|180 Вт
Характеристики|Производительность|2400 л/час
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|180 Вт
";KSO-УУУУ07888;Купить Циркуляционный насос TRS 25/8 Pumpman в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос TRS 25/8 Pumpman купить в Пензе в магазине «Техресурс»
Циркуляционный насос ETERNA RA 25-60;3990;Насосы;https://www.pogodavdome73.ru/pictures/product/big/11794_big.jpg;"Характеристики|Максимальный напор|6 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|90 Вт
Характеристики|Тип ротора|мокрый
Характеристики|Максимальный напор|6 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|90 Вт
Характеристики|Тип ротора|мокрый
";KSO-УУУУ08152;Купить Циркуляционный насос ETERNA RA 25-60 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос ETERNA RA 25-60 купить в Пензе в магазине «Техресурс»
Циркуляционный насос ETERNA RA 32-40;4190;Насосы;https://www.pogodavdome73.ru/pictures/product/big/11791_big.jpg;"Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|45 Вт
Характеристики|Тип ротора|мокрый
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|45 Вт
Характеристики|Тип ротора|мокрый
";KSO-УУУУ08153;Купить Циркуляционный насос ETERNA RA 32-40 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос ETERNA RA 32-40 купить в Пензе в магазине «Техресурс»
Циркуляционный насос ETERNA RA 32-60;4390;Насосы;https://www.pogodavdome73.ru/pictures/product/big/11793_big.jpg;"Характеристики|Максимальный напор|6 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|90 Вт
Характеристики|Тип ротора|мокрый
Характеристики|Максимальный напор|6 м
Характеристики|Монтажная длина|180 мм
Характеристики|Потребляемая мощность|90 Вт
Характеристики|Тип ротора|мокрый
";KSO-УУУУ08154;Купить Циркуляционный насос ETERNA RA 32-60 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос ETERNA RA 32-60 купить в Пензе в магазине «Техресурс»
Циркуляционный насос GRS25/4-130 мм Pumpman;5320;Насосы;https://www.pogodavdome73.ru/pictures/product/big/12525_big.jpg;"Характеристики|Материал корпуса|чугун
Характеристики|Производительность|3000 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|130 мм
Характеристики|Потребляемая мощность|85 Вт
Характеристики|Тип ротора|мокрый
Характеристики|Производительность|3000 л/час
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|130 мм
Характеристики|Потребляемая мощность|85 Вт
Характеристики|Тип ротора|мокрый
";KSO-УУУУ08677;Купить Циркуляционный насос GRS25/4-130 мм Pumpman в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос GRS25/4-130 мм Pumpman купить в Пензе в магазине «Техресурс»
Циркуляционный насос SARMAT SR 25-40;3290;Насосы;https://www.pogodavdome73.ru/pictures/product/big/12914_big.jpg;"Характеристики|Вес|2.4 кг
Характеристики|Мощность|89 Вт
Характеристики|Производительность|3000 л/час
Характеристики|Максимальный напор|4 м
Характеристики|Производительность|3000 л/час
Характеристики|Максимальный напор|4 м
";KSO-УУУУ09610;Купить Циркуляционный насос SARMAT SR 25-40 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос SARMAT SR 25-40 купить в Пензе в магазине «Техресурс»
Циркуляционный насос SARMAT SR 25-60;3790;Насосы;https://www.pogodavdome73.ru/pictures/product/big/12916_big.jpg;"Характеристики|Вес|2.6 кг
Характеристики|Материал корпуса|чугун
Характеристики|Мощность|82 Вт
Характеристики|Производительность|4320 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Максимальный напор|6 м
Характеристики|Монтажная длина|180 мм
Характеристики|Производительность|4320 л/час
Характеристики|Максимальный напор|6 м
Характеристики|Монтажная длина|180 мм
";KSO-УУУУ09611;Купить Циркуляционный насос SARMAT SR 25-60 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос SARMAT SR 25-60 купить в Пензе в магазине «Техресурс»
Циркуляционный насос SARMAT SR 32-40;3890;Насосы;https://www.pogodavdome73.ru/pictures/product/big/12918_big.jpeg;"Характеристики|Вес|2.9 кг
Характеристики|Материал корпуса|чугун
Характеристики|Мощность|84 Вт
Характеристики|Производительность|3000 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
Характеристики|Производительность|3000 л/час
Характеристики|Максимальный напор|4 м
Характеристики|Монтажная длина|180 мм
";KSO-УУУУ09612;Купить Циркуляционный насос SARMAT SR 32-40 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос SARMAT SR 32-40 купить в Пензе в магазине «Техресурс»
Циркуляционный насос SARMAT SR 32-60;4290;Насосы;https://www.pogodavdome73.ru/pictures/product/big/12659_big.jpeg;"Характеристики|Вес|3 кг
Характеристики|Материал корпуса|чугун
Характеристики|Материал корпуса|чугун
Характеристики|Максимальный напор|6 м
Характеристики|Максимальный напор|6 м
";KSO-УУУУ09613;Купить Циркуляционный насос SARMAT SR 32-60 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос SARMAT SR 32-60 купить в Пензе в магазине «Техресурс»
Циркуляционный насос ETERNA RA 25-80;5990;Насосы;https://www.pogodavdome73.ru/pictures/product/big/12921_big.jpeg;"Характеристики|Мощность|165 Вт
Характеристики|Производительность|5700 л/час
Характеристики|Максимальный напор|8 м
Характеристики|Монтажная длина|180 мм
Характеристики|Производительность|5700 л/час
Характеристики|Максимальный напор|8 м
Характеристики|Монтажная длина|180 мм
";KSO-УУУУ09737;Купить Циркуляционный насос ETERNA RA 25-80 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос ETERNA RA 25-80 купить в Пензе в магазине «Техресурс»
Циркуляционный насос ETERNA RA 32-80;6490;Насосы;https://www.pogodavdome73.ru/pictures/product/big/13487_big.png;"Характеристики|Вес|5.65 кг
Характеристики|Материал корпуса|чугун
Характеристики|Мощность|165 Вт
Характеристики|Материал корпуса|чугун
Характеристики|Монтажная длина|180 мм
Характеристики|Монтажная длина|180 мм
";KSO-УУУУ09738;Купить Циркуляционный насос ETERNA RA 32-80 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос ETERNA RA 32-80 купить в Пензе в магазине «Техресурс»
Циркуляционный насос SARMAT SR 25-80;5790;Насосы;https://www.pogodavdome73.ru/pictures/product/big/12919_big.jpeg;"Характеристики|Вес|4.72 кг
Характеристики|Материал корпуса|чугун
Характеристики|Производительность|5700 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Максимальный напор|8 м
Характеристики|Монтажная длина|180 мм
Характеристики|Производительность|5700 л/час
Характеристики|Максимальный напор|8 м
Характеристики|Монтажная длина|180 мм
";KSO-УУУУ09739;Купить Циркуляционный насос SARMAT SR 25-80 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос SARMAT SR 25-80 купить в Пензе в магазине «Техресурс»
Циркуляционный насос SARMAT SR 32-80;6290;Насосы;https://www.pogodavdome73.ru/pictures/product/big/12920_big.jpeg;"Характеристики|Вес|4.7 кг
Характеристики|Материал корпуса|чугун
Характеристики|Производительность|5700 л/час
Характеристики|Материал корпуса|чугун
Характеристики|Максимальный напор|8 м
Характеристики|Монтажная длина|180 мм
Характеристики|Производительность|5700 л/час
Характеристики|Максимальный напор|8 м
Характеристики|Монтажная длина|180 мм
";KSO-УУУУ09740;Купить Циркуляционный насос SARMAT SR 32-80 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос SARMAT SR 32-80 купить в Пензе в магазине «Техресурс»
Циркуляционный насос CB 25/6 Оазис;4500;Насосы;https://www.pogodavdome73.ru/pictures/product/big/14531_big.jpg;"Характеристики|Ширина|14 см
Характеристики|Глубина|14 см, 20 см
Характеристики|Вес|2.6 кг
Характеристики|Мощность|90 Вт
";KSO-УУУУ09760;Купить Циркуляционный насос CB 25/6 Оазис в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос CB 25/6 Оазис купить в Пензе в магазине «Техресурс»
Циркуляционный насос GRS-SS25/6 Pumpman ( корп нерж сталь на рециркуляцию ГВС);9900;Насосы;https://www.pogodavdome73.ru/pictures/product/big/13184_big.png;"Характеристики|Мощность|100 Вт
Характеристики|Производительность|3300 л/час
Характеристики|Максимальный напор|6 м
Характеристики|Монтажная длина|180 мм
Характеристики|Производительность|3300 л/час
Характеристики|Максимальный напор|6 м
Характеристики|Монтажная длина|180 мм
";KSO-УУУУ10186;Купить Циркуляционный насос GRS-SS25/6 Pumpman ( корп нерж сталь на рециркуляцию ГВС) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Циркуляционный насос GRS-SS25/6 Pumpman ( корп нерж сталь на рециркуляцию ГВС) купить в Пензе в магазине «Техресурс»
