_NAME_;_PRICE_;_CATEGORY_;_IMAGE_;_ATTRIBUTES_;_MODEL_;_META_DESCRIPTION_; _META_TITLE_
Водонагреватель ТЕРМЕКС IF 50 H;20190;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/7340_big.png;"Характеристики|Ширина|85.8 см
Характеристики|Глубина|26.3 см
Характеристики|Высота|47.4 см
Характеристики|Вес|12.5 кг
Характеристики|Защита от перегрева|есть
Характеристики|Способ установки|настенный
Характеристики|Установка|горизонтальная
Характеристики|Индикация включения|есть
Характеристики|Управление|электронное
Характеристики|Дисплей|есть
Характеристики|Термометр|есть
Характеристики|Объём|50 л
";KSO-A2528;Купить Водонагреватель ТЕРМЕКС IF 50 H в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ТЕРМЕКС IF 50 H купить в Пензе в магазине «Техресурс»
Водонагреватель THERMEX Solo 50 V;14390;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/12521_big.jpg;"Характеристики|Ширина|34 см
Характеристики|Глубина|35.5 см
Характеристики|Высота|76.2 см
Характеристики|Защита от перегрева|есть
Характеристики|Управление|электронное
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Объём|50 л
";KSO-УУУУ02560;Купить Водонагреватель THERMEX Solo 50 V в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель THERMEX Solo 50 V купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC ONDEO 10 AS (над);7990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6813_big.jpg;"Характеристики|Ширина|36.7 см
Характеристики|Глубина|28.1 см
Характеристики|Высота|39.6 см
Характеристики|Вес|7 кг
Характеристики|Установка|вертикальная
Характеристики|Напряжение|230 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|2000 Вт
Характеристики|Объём|10 л
";KSO-УУУУ02596;Купить Водонагреватель ATLANTIC ONDEO 10 AS (над) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC ONDEO 10 AS (над) купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC ONDEO 10 US (под);7990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6815_big.jpg;"Характеристики|Ширина|36.7 см
Характеристики|Глубина|28.1 см
Характеристики|Высота|39.6 см
Характеристики|Вес|7 кг
Характеристики|Установка|вертикальная
Характеристики|Напряжение|230 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|2000 Вт
Характеристики|Объём|10 л
";KSO-УУУУ02597;Купить Водонагреватель ATLANTIC ONDEO 10 US (под) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC ONDEO 10 US (под) купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC ONDEO 15 AS (над);8990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6821_big.jpg;"Характеристики|Ширина|36.7 см
Характеристики|Глубина|32.4 см
Характеристики|Высота|39.6 см
Характеристики|Вес|8.1 кг
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Напряжение|230 В
Характеристики|Мощность ТЭНа|2000 Вт
Характеристики|Объём|15 л
";KSO-УУУУ02598;Купить Водонагреватель ATLANTIC ONDEO 15 AS (над) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC ONDEO 15 AS (над) купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC ONDEO 15 US (под);8990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6819_big.jpg;"Характеристики|Ширина|36.7 см
Характеристики|Глубина|32.4 см
Характеристики|Высота|39.6 см
Характеристики|Вес|8.1 кг
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Напряжение|230 В
Характеристики|Мощность ТЭНа|2000 Вт
Характеристики|Объём|15 л
";KSO-УУУУ02599;Купить Водонагреватель ATLANTIC ONDEO 15 US (под) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC ONDEO 15 US (под) купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC CUBE STEATITE 75 S4 C;19990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6812_big.jpg;"Характеристики|Ширина|49 см
Характеристики|Глубина|51 см
Характеристики|Высота|71.2 см
Характеристики|Вес|26 кг
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|1500 Вт
Характеристики|Объём|75 л
";KSO-УУУУ02600;Купить Водонагреватель ATLANTIC CUBE STEATITE 75 S4 C в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC CUBE STEATITE 75 S4 C купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS PА30;11410;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/8674_big.jpg;"Характеристики|Ширина|43.5 см
Характеристики|Глубина|23.5 см
Характеристики|Высота|55.5 см
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Мощность|2000 Вт
Характеристики|Подводка|нижняя
Характеристики|Объём|30 л
";KSO-УУУУ02620;Купить Водонагреватель OASIS PА30 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS PА30 купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS PА50;15690;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/7752_big.jpeg;"Характеристики|Ширина|43.5 см
Характеристики|Глубина|23.5 см
Характеристики|Высота|82.5 см
Характеристики|Управление|электромеханическое
Характеристики|Объём|50 л
";KSO-УУУУ02636;Купить Водонагреватель OASIS PА50 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS PА50 купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS EP-3 (проточный);4340;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6844_big.jpg;"Характеристики|Вес|1.61 кг
Характеристики|Напряжение|230 В
Характеристики|Мощность|3 кВт
";KSO-УУУУ02637;Купить Водонагреватель OASIS EP-3 (проточный) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS EP-3 (проточный) купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS KP-S (проточный);6110;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6846_big.jpg;"Характеристики|Ширина|26 см
Характеристики|Глубина|6 см
Характеристики|Высота|43 см
Характеристики|Вес|1.9 кг
Характеристики|Мощность|3 кВт
";KSO-УУУУ02639;Купить Водонагреватель OASIS KP-S (проточный) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS KP-S (проточный) купить в Пензе в магазине «Техресурс»
Водонагреватель ЭВАД DE LUX W50V 1(50л);9190;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/12183_big.jpg;"Характеристики|Ширина|43 см
Характеристики|Глубина|43 см
Характеристики|Высота|55.5 см
Характеристики|Защита от перегрева|есть
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Объём|50 л
";KSO-TT008397;Купить Водонагреватель ЭВАД DE LUX W50V 1(50л) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ЭВАД DE LUX W50V 1(50л) купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS LP -10 нерж (под раковиной);7070;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6849_big.jpg;"Характеристики|Ширина|27 см
Характеристики|Глубина|27 см
Характеристики|Высота|36.5 см
Характеристики|Защита от перегрева|есть
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Терморегулятор|есть
Характеристики|Объём|10 л
";KSO-TTTT0424;Купить Водонагреватель OASIS LP -10 нерж (под раковиной) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS LP -10 нерж (под раковиной) купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC EGO 100;15990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5566_big.jpg;"Характеристики|Ширина|43.3 см
Характеристики|Глубина|45.1 см
Характеристики|Высота|97 см
Характеристики|Вес|25.5 кг
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|1500 Вт
Характеристики|Объём|100 л
";KSO-УУУУ02482;Купить Водонагреватель ATLANTIC EGO 100 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC EGO 100 купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC EGO 50;11490;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5562_big.jpg;"Характеристики|Ширина|43.3 см
Характеристики|Глубина|45.1 см
Характеристики|Высота|58.2 см
Характеристики|Вес|17 кг
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|1500 Вт
Характеристики|Объём|50 л
";KSO-УУУУ02483;Купить Водонагреватель ATLANTIC EGO 50 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC EGO 50 купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC EGO 80;12990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5564_big.jpg;"Характеристики|Ширина|43.3 см
Характеристики|Глубина|45.1 см
Характеристики|Высота|81.1 см
Характеристики|Вес|22 кг
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|1500 Вт
Характеристики|Объём|80 л
";KSO-УУУУ02484;Купить Водонагреватель ATLANTIC EGO 80 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC EGO 80 купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC OPROP 50;10990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/14515_big.jpg;"Характеристики|Ширина|43.3 см
Характеристики|Глубина|45.1 см
Характеристики|Высота|60.7 см
Характеристики|Вес|14.4 кг
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|1500 Вт
Характеристики|Объём|50 л
";KSO-УУУУ02485;Купить Водонагреватель ATLANTIC OPROP 50 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC OPROP 50 купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC OPROP 80;13490;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/7345_big.jpg;"Характеристики|Ширина|43.3 см
Характеристики|Глубина|45.1 см
Характеристики|Высота|85.7 см
Характеристики|Вес|19.4 кг
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Объём|80 л
";KSO-УУУУ02486;Купить Водонагреватель ATLANTIC OPROP 80 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC OPROP 80 купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS VL-80L;11310;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5433_big.jpg;"Характеристики|Ширина|45 см
Характеристики|Глубина|45 см
Характеристики|Высота|75.4 см
Характеристики|Вес|24.3 кг
Характеристики|Защита от перегрева|есть
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|1500 Вт
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Объём|80 л
";KSO-TT005673;Купить Водонагреватель OASIS VL-80L в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS VL-80L купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS E-50 L;12410;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6843_big.jpg;"Характеристики|Ширина|47 см
Характеристики|Глубина|25 см
Характеристики|Высота|86 см
Характеристики|Защита от перегрева|есть
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|электронное
Характеристики|Мощность ТЭНа|2000 Вт
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Объём|50 л
";KSO-CCC947;Купить Водонагреватель OASIS E-50 L в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS E-50 L купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS P80;20310;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5444_big.jpg;"Характеристики|Ширина|51.6 см
Характеристики|Глубина|27 см
Характеристики|Высота|98.9 см
Характеристики|Вес|16.8 кг
Характеристики|Защита от перегрева|есть
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|электронное
Характеристики|Мощность ТЭНа|2000 Вт
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Объём|80 л
";KSO-A5283;Купить Водонагреватель OASIS P80 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS P80 купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS SN50;13630;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5438_big.jpg;"Характеристики|Ширина|34 см
Характеристики|Глубина|34 см
Характеристики|Высота|76.2 см
Характеристики|Вес|11.3 кг
Характеристики|Защита от перегрева|есть
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|электронное
Характеристики|Мощность ТЭНа|2000 Вт
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Объём|50 л
";KSO-A5118;Купить Водонагреватель OASIS SN50 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS SN50 купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS GP-15 (под  раковиной);6530;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5507_big.jpg;"Характеристики|Ширина|39 см
Характеристики|Глубина|30.1 см
Характеристики|Высота|39 см
Характеристики|Вес|8.5 кг
Характеристики|Защита от перегрева|есть
Характеристики|Способ установки|настенный
Характеристики|Установка|под раковиной
Характеристики|Индикация включения|есть
Характеристики|Управление|механическое
Характеристики|Дисплей|нет
Характеристики|Термометр|нет
Характеристики|Объём|15 л
";KSO-A3882;Купить Водонагреватель OASIS GP-15 (под  раковиной) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS GP-15 (под  раковиной) купить в Пензе в магазине «Техресурс»
Водонагреватель Haier ES8V-Q2(R)(под);7290;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5511_big.jpg;"Характеристики|Ширина|28.3 см
Характеристики|Глубина|25.5 см
Характеристики|Высота|38.7 см
Характеристики|Вес|5.5 кг
Характеристики|Защита от перегрева|есть
Характеристики|Установка|вертикальная
Характеристики|Индикация включения|есть
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|1500 Вт
Характеристики|Дисплей|нет
Характеристики|Объём|8 л
";KSO-A3802;Купить Водонагреватель Haier ES8V-Q2(R)(под) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель Haier ES8V-Q2(R)(под) купить в Пензе в магазине «Техресурс»
Водонагреватель ТЕРМЕКС Fusion 50 V;12390;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/12451_big.jpg;"Характеристики|Ширина|34 см
Характеристики|Глубина|35.5 см
Характеристики|Высота|53 см
Характеристики|Защита от перегрева|есть
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Объём|50 л
";KSO-УУУУ02492;Купить Водонагреватель ТЕРМЕКС Fusion 50 V в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ТЕРМЕКС Fusion 50 V купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS LP -15 нерж (под раковиной);7920;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6850_big.jpg;"Характеристики|Ширина|27 см
Характеристики|Глубина|27 см
Характеристики|Высота|36.5 см
Характеристики|Защита от перегрева|есть
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Терморегулятор|есть
Характеристики|Объём|10 л
";KSO-УУУУ02203;Купить Водонагреватель OASIS LP -15 нерж (под раковиной) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS LP -15 нерж (под раковиной) купить в Пензе в магазине «Техресурс»
Водонагреватель DE LUX SLIM 3W50V1 (50л);9190;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/12181_big.jpg;"Характеристики|Ширина|36 см
Характеристики|Глубина|36 см
Характеристики|Высота|73 см
Характеристики|Защита от перегрева|есть
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Объём|50 л
";KSO-TT008392;Купить Водонагреватель DE LUX SLIM 3W50V1 (50л) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель DE LUX SLIM 3W50V1 (50л) купить в Пензе в магазине «Техресурс»
Водонагреватель ТЕРМЕКС IU 50 V;15490;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/13453_big.jpeg;"Характеристики|Ширина|27 см
Характеристики|Глубина|28.5 см
Характеристики|Высота|124 см
Характеристики|Вес|13.5 кг, 15 кг
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Индикация включения|есть
Характеристики|Управление|механическое
Характеристики|Подводка|нижняя
Характеристики|Дисплей|нет
Характеристики|Термометр|нет
Характеристики|Объём|50 л
";KSO-TT007477;Купить Водонагреватель ТЕРМЕКС IU 50 V в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ТЕРМЕКС IU 50 V купить в Пензе в магазине «Техресурс»
Водонагреватель Haier ES50V-А2;7999;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5454_big.jpg;"Характеристики|Ширина|40 см
Характеристики|Глубина|40 см
Характеристики|Высота|63.7 см
Характеристики|Вес|17 кг
Характеристики|Установка|вертикальная
Характеристики|Индикация включения|есть
Характеристики|Управление|механическое
Характеристики|Подводка|нижняя
Характеристики|Объём|50 л
";KSO-УУУУ00226;Купить Водонагреватель Haier ES50V-А2 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель Haier ES50V-А2 купить в Пензе в магазине «Техресурс»
Водонагреватель Haier ES80V-А2;9290;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5447_big.jpg;"Характеристики|Ширина|40 см
Характеристики|Глубина|40 см
Характеристики|Высота|94.7 см
Характеристики|Вес|24 кг
Характеристики|Установка|вертикальная
Характеристики|Индикация включения|есть
Характеристики|Управление|механическое
Характеристики|Подводка|нижняя
Характеристики|Объём|80 л
";KSO-УУУУ00230;Купить Водонагреватель Haier ES80V-А2 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель Haier ES80V-А2 купить в Пензе в магазине «Техресурс»
Водонагреватель OASIS LN-15 нерж (над  раковиной);7920;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6848_big.jpg;"Характеристики|Ширина|27 см
Характеристики|Глубина|27 см
Характеристики|Высота|36.5 см
Характеристики|Защита от перегрева|есть
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Терморегулятор|есть
Характеристики|Объём|10 л
";KSO-A3220;Купить Водонагреватель OASIS LN-15 нерж (над  раковиной) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель OASIS LN-15 нерж (над  раковиной) купить в Пензе в магазине «Техресурс»
Водонагреватель Haier ES30V-А2;8690;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5463_big.jpg;"Характеристики|Ширина|40 см
Характеристики|Глубина|40 см
Характеристики|Высота|44.7 см
Характеристики|Установка|вертикальная
Характеристики|Индикация включения|есть
Характеристики|Управление|механическое
Характеристики|Подводка|нижняя
Характеристики|Объём|30 л
";KSO-УУУУ01829;Купить Водонагреватель Haier ES30V-А2 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель Haier ES30V-А2 купить в Пензе в магазине «Техресурс»
Водонагреватель DE LUX SLIM 3W30V1 (30л);8390;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/12184_big.jpg;"Характеристики|Ширина|36 см
Характеристики|Глубина|36 см
Характеристики|Высота|50 см
Характеристики|Защита от перегрева|есть
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Объём|30 л
";KSO-УУУУ01563;Купить Водонагреватель DE LUX SLIM 3W30V1 (30л) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель DE LUX SLIM 3W30V1 (30л) купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC STEATITE 100;17990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5548_big.jpg;"Характеристики|Ширина|43.3 см
Характеристики|Глубина|45.1 см
Характеристики|Высота|97 см
Характеристики|Вес|25.5 кг
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|1500 Вт
Характеристики|Объём|100 л
";KSO-УУУУ01582;Купить Водонагреватель ATLANTIC STEATITE 100 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC STEATITE 100 купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC OPRO 30 PC;6990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5560_big.jpg;"Характеристики|Ширина|33.8 см
Характеристики|Глубина|34.5 см
Характеристики|Высота|62.3 см
Характеристики|Вес|12 кг
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|2000 Вт
Характеристики|Объём|30 л
";KSO-УУУУ01583;Купить Водонагреватель ATLANTIC OPRO 30 PC в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC OPRO 30 PC купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC OPRO 75 PC;10990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/5552_big.jpg;"Характеристики|Ширина|33.8 см
Характеристики|Глубина|34.5 см
Характеристики|Высота|119 см
Характеристики|Вес|22.5 кг
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|2000 Вт
Характеристики|Объём|75 л
";KSO-УУУУ01585;Купить Водонагреватель ATLANTIC OPRO 75 PC в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC OPRO 75 PC купить в Пензе в магазине «Техресурс»
Водонагреватель ATLANTIC OPRO 10 SB (под);5990;Водонагреватели|Водонагреватели накопительные электрические;https://www.pogodavdome73.ru/pictures/product/big/6825_big.jpg;"Характеристики|Ширина|25.5 см
Характеристики|Глубина|26.2 см
Характеристики|Высота|45.6 см
Характеристики|Вес|7.5 кг
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Напряжение|220 В
Характеристики|Управление|механическое
Характеристики|Мощность ТЭНа|2000 Вт
Характеристики|Объём|10 л
";KSO-УУУУ01586;Купить Водонагреватель ATLANTIC OPRO 10 SB (под) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель ATLANTIC OPRO 10 SB (под) купить в Пензе в магазине «Техресурс»
